Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,Cluster_Name
12830.0,91,4,1961.12,4,1,5,10,Promising,0,Inactive Customers
12831.0,262,1,215.05,5,1,1,7,New Customers,1,Inactive Customers
12832.0,32,2,383.03,2,1,2,5,About to Sleep,0,Inactive Customers
12833.0,145,1,417.38,4,1,2,7,New Customers,1,Inactive Customers
12834.0,283,1,312.38,5,1,2,8,New Customers,1,Inactive Customers
12836.0,59,4,2443.36,3,1,5,9,Others,0,Inactive Customers
12837.0,173,1,117.15,4,1,1,6,New Customers,1,Inactive Customers
12838.0,34,2,666.1800000000001,3,1,3,7,Others,0,Inactive Customers
12839.0,3,14,5591.42,1,1,5,7,At Risk,2,High-Value Active Customers
12840.0,144,4,2726.77,4,1,5,10,Promising,0,Inactive Customers
12841.0,5,25,3937.6,1,1,5,7,At Risk,2,High-Value Active Customers
12842.0,70,2,1053.99,3,1,4,8,Others,0,Inactive Customers
12843.0,66,8,1702.26,3,1,4,8,Others,0,Inactive Customers
12844.0,29,2,325.96000000000004,2,1,2,5,About to Sleep,0,Inactive Customers
12845.0,267,3,145.29000000000002,5,1,1,7,New Customers,1,Inactive Customers
12847.0,22,1,871.54,2,1,3,6,At Risk,0,Inactive Customers
12849.0,31,2,1050.89,2,1,4,7,At Risk,0,Inactive Customers
12851.0,97,1,118.23,4,1,1,6,New Customers,0,Inactive Customers
12852.0,295,1,311.55,5,1,2,8,New Customers,1,Inactive Customers
12853.0,135,6,1957.1,4,1,5,10,Promising,0,Inactive Customers
12854.0,79,3,1324.5,4,1,4,9,Promising,0,Inactive Customers
12855.0,373,1,38.1,5,1,1,7,New Customers,1,Inactive Customers
12856.0,8,6,2179.93,1,1,5,7,At Risk,0,Inactive Customers
12857.0,211,2,1106.4,5,1,4,10,Promising,1,Inactive Customers
12863.0,52,1,521.2,3,1,3,7,Others,0,Inactive Customers
12864.0,138,1,27.6,4,1,1,6,New Customers,0,Inactive Customers
12865.0,26,2,1449.58,2,1,4,7,At Risk,0,Inactive Customers
12866.0,283,1,499.12,5,1,3,9,Promising,1,Inactive Customers
12867.0,26,7,4036.82,2,1,5,8,At Risk,0,Inactive Customers
12868.0,186,6,1607.0600000000002,5,1,4,10,Promising,1,Inactive Customers
12871.0,84,2,380.64,4,1,2,7,New Customers,0,Inactive Customers
12872.0,327,2,599.97,5,1,3,9,Promising,1,Inactive Customers
12873.0,282,1,374.0,5,1,2,8,New Customers,1,Inactive Customers
12876.0,58,2,2053.02,3,1,5,9,Others,0,Inactive Customers
12877.0,4,12,1535.77,1,1,4,6,At Risk,0,Inactive Customers
12878.0,236,2,854.99,5,1,3,9,Promising,1,Inactive Customers
12879.0,45,3,573.22,3,1,3,7,Others,0,Inactive Customers
12881.0,276,1,103.0,5,1,1,7,New Customers,1,Inactive Customers
12882.0,9,2,1463.04,1,1,4,6,At Risk,0,Inactive Customers
12883.0,25,4,686.52,2,1,3,6,At Risk,0,Inactive Customers
12884.0,88,1,139.05,4,1,1,6,New Customers,0,Inactive Customers
12885.0,63,3,1124.37,3,1,4,8,Others,0,Inactive Customers
12886.0,68,2,1378.4,3,1,4,8,Others,0,Inactive Customers
12888.0,214,2,354.12,5,1,2,8,New Customers,1,Inactive Customers
12890.0,24,1,380.47,2,1,2,5,About to Sleep,0,Inactive Customers
12891.0,293,1,42.0,5,1,1,7,New Customers,1,Inactive Customers
12893.0,31,1,188.14,2,1,1,4,About to Sleep,0,Inactive Customers
12895.0,42,2,372.8,3,1,2,6,About to Sleep,0,Inactive Customers
12897.0,205,2,216.5,5,1,1,7,New Customers,1,Inactive Customers
12901.0,10,18,3568.92,1,1,5,7,At Risk,2,High-Value Active Customers
12902.0,265,1,104.78,5,1,1,7,New Customers,1,Inactive Customers
12904.0,18,2,509.58,2,1,3,6,At Risk,0,Inactive Customers
12906.0,12,5,2784.13,1,1,5,7,At Risk,0,Inactive Customers
12909.0,40,5,1706.72,3,1,4,8,Others,0,Inactive Customers
12910.0,23,8,3075.04,2,1,5,8,At Risk,0,Inactive Customers
12912.0,3,5,1662.3,1,1,4,6,At Risk,0,Inactive Customers
12913.0,5,5,2453.63,1,1,5,7,At Risk,0,Inactive Customers
12915.0,149,2,363.65,4,1,2,7,New Customers,1,Inactive Customers
12916.0,139,4,3006.15,4,1,5,10,Promising,0,Inactive Customers
12917.0,128,1,594.0,4,1,3,8,Promising,0,Inactive Customers
12919.0,8,6,1335.19,1,1,4,6,At Risk,0,Inactive Customers
12920.0,17,1,130.33,2,1,1,4,About to Sleep,0,Inactive Customers
12921.0,9,37,16587.09,1,1,5,7,At Risk,2,High-Value Active Customers
12922.0,161,1,405.38,4,1,2,7,New Customers,1,Inactive Customers
12923.0,64,1,176.97,3,1,1,5,About to Sleep,0,Inactive Customers
12924.0,88,4,781.0600000000001,4,1,3,8,Promising,0,Inactive Customers
12925.0,5,2,679.05,1,1,3,5,At Risk,0,Inactive Customers
12928.0,35,5,2028.14,3,1,5,9,Others,0,Inactive Customers
12929.0,312,1,117.85,5,1,1,7,New Customers,1,Inactive Customers
12930.0,78,2,415.8,4,1,2,7,New Customers,0,Inactive Customers
12931.0,30,9,2661.26,2,1,5,8,At Risk,0,Inactive Customers
12933.0,24,3,607.53,2,1,3,6,At Risk,0,Inactive Customers
12935.0,2,7,2160.7,1,1,5,7,At Risk,0,Inactive Customers
12936.0,17,4,1063.9,2,1,4,7,At Risk,0,Inactive Customers
12937.0,15,4,1504.27,2,1,4,7,At Risk,0,Inactive Customers
12938.0,26,1,114.14,2,1,1,4,About to Sleep,0,Inactive Customers
12939.0,64,8,5921.52,3,1,5,9,Others,0,Inactive Customers
12940.0,55,2,893.59,3,1,4,8,Others,0,Inactive Customers
12942.0,131,3,666.95,4,1,3,8,Promising,0,Inactive Customers
12944.0,36,2,604.51,3,1,3,7,Others,0,Inactive Customers
12945.0,288,1,462.95,5,1,3,9,Promising,1,Inactive Customers
12947.0,144,6,1440.09,4,1,4,9,Promising,0,Inactive Customers
12948.0,16,7,2064.95,2,1,5,8,At Risk,0,Inactive Customers
12949.0,31,8,4167.22,2,1,5,8,At Risk,0,Inactive Customers
12950.0,2,3,1699.0,1,1,4,6,At Risk,0,Inactive Customers
12951.0,9,6,1047.12,1,1,4,6,At Risk,0,Inactive Customers
12952.0,6,4,1319.99,1,1,4,6,At Risk,0,Inactive Customers
12953.0,10,1,304.85,1,1,2,4,At Risk,0,Inactive Customers
12955.0,1,11,4757.16,1,1,5,7,At Risk,0,Inactive Customers
12956.0,306,1,91.12,5,1,1,7,New Customers,1,Inactive Customers
12957.0,10,8,4000.59,1,1,5,7,At Risk,0,Inactive Customers
12962.0,7,2,266.39,1,1,2,4,At Risk,0,Inactive Customers
12963.0,8,8,1856.63,1,1,4,6,At Risk,0,Inactive Customers
12965.0,89,1,771.91,4,1,3,8,Promising,0,Inactive Customers
12966.0,10,1,160.18,1,1,1,3,Hibernating,0,Inactive Customers
12967.0,358,2,1301.5,5,1,4,10,Promising,1,Inactive Customers
12968.0,112,1,135.95,4,1,1,6,New Customers,0,Inactive Customers
12970.0,7,4,452.24,1,1,2,4,At Risk,0,Inactive Customers
12971.0,4,86,10330.64,1,2,5,8,At Risk,2,High-Value Active Customers
12974.0,198,1,124.85,5,1,1,7,New Customers,1,Inactive Customers
12976.0,212,1,738.6,5,1,3,9,Promising,1,Inactive Customers
12977.0,156,1,19.24,4,1,1,6,New Customers,1,Inactive Customers
12980.0,177,7,1435.68,4,1,4,9,Promising,1,Inactive Customers
12981.0,30,2,372.22,2,1,2,5,About to Sleep,0,Inactive Customers
12982.0,243,1,390.54,5,1,2,8,New Customers,1,Inactive Customers
12984.0,19,1,97.5,2,1,1,4,About to Sleep,0,Inactive Customers
12985.0,1,2,1205.18,1,1,4,6,At Risk,0,Inactive Customers
12987.0,74,2,508.75,4,1,3,8,Promising,0,Inactive Customers
12988.0,292,1,535.32,5,1,3,9,Promising,1,Inactive Customers
12989.0,3,14,4731.71,1,1,5,7,At Risk,2,High-Value Active Customers
12990.0,31,3,409.5,2,1,2,5,About to Sleep,0,Inactive Customers
12991.0,23,2,503.76,2,1,3,6,At Risk,0,Inactive Customers
12993.0,23,4,414.76,2,1,2,5,About to Sleep,0,Inactive Customers
12994.0,4,3,974.42,1,1,4,6,At Risk,0,Inactive Customers
12995.0,85,1,211.32,4,1,1,6,New Customers,0,Inactive Customers
12997.0,22,4,1143.69,2,1,4,7,At Risk,0,Inactive Customers
12999.0,196,3,455.88,5,1,2,8,New Customers,1,Inactive Customers
13000.0,107,3,534.85,4,1,3,8,Promising,0,Inactive Customers
13001.0,4,13,8726.7,1,1,5,7,At Risk,2,High-Value Active Customers
13002.0,318,1,120.95,5,1,1,7,New Customers,1,Inactive Customers
13003.0,106,3,149.05,4,1,1,6,New Customers,0,Inactive Customers
13004.0,12,18,5655.91,1,1,5,7,At Risk,2,High-Value Active Customers
13005.0,174,2,513.7,4,1,3,8,Promising,1,Inactive Customers
13006.0,56,1,81.57,3,1,1,5,About to Sleep,0,Inactive Customers
13008.0,323,1,229.47,5,1,1,7,New Customers,1,Inactive Customers
13011.0,372,1,50.55,5,1,1,7,New Customers,1,Inactive Customers
13012.0,9,8,1661.84,1,1,4,6,At Risk,0,Inactive Customers
13013.0,1,13,4810.9400000000005,1,1,5,7,At Risk,2,High-Value Active Customers
13014.0,11,10,3466.28,1,1,5,7,At Risk,0,Inactive Customers
13015.0,53,5,3034.33,3,1,5,9,Others,0,Inactive Customers
13016.0,73,3,722.09,4,1,3,8,Promising,0,Inactive Customers
13017.0,7,1,204.0,1,1,1,3,Hibernating,0,Inactive Customers
13018.0,16,28,7244.4,2,1,5,8,At Risk,2,High-Value Active Customers
13021.0,4,9,2556.48,1,1,5,7,At Risk,0,Inactive Customers
13023.0,64,2,599.9,3,1,3,7,Others,0,Inactive Customers
13026.0,1,4,816.0,1,1,3,5,At Risk,0,Inactive Customers
13028.0,23,2,661.3199999999999,2,1,3,6,At Risk,0,Inactive Customers
13029.0,31,3,499.0,2,1,3,6,At Risk,0,Inactive Customers
13030.0,11,2,742.9300000000001,1,1,3,5,At Risk,0,Inactive Customers
13032.0,52,2,1010.18,3,1,4,8,Others,0,Inactive Customers
13033.0,357,1,190.55,5,1,1,7,New Customers,1,Inactive Customers
13034.0,55,2,642.77,3,1,3,7,Others,0,Inactive Customers
13035.0,74,2,921.88,4,1,4,9,Promising,0,Inactive Customers
13037.0,138,3,881.07,4,1,4,9,Promising,0,Inactive Customers
13038.0,80,3,908.46,4,1,4,9,Promising,0,Inactive Customers
13040.0,9,2,676.99,1,1,3,5,At Risk,0,Inactive Customers
13043.0,273,1,516.42,5,1,3,9,Promising,1,Inactive Customers
13044.0,291,1,560.47,5,1,3,9,Promising,1,Inactive Customers
13045.0,99,1,305.28000000000003,4,1,2,7,New Customers,0,Inactive Customers
13046.0,31,2,544.31,2,1,3,6,At Risk,0,Inactive Customers
13047.0,32,10,3237.54,2,1,5,8,At Risk,0,Inactive Customers
13048.0,14,4,1835.91,1,1,4,6,At Risk,0,Inactive Customers
13049.0,64,2,656.6800000000001,3,1,3,7,Others,0,Inactive Customers
13050.0,15,17,5796.91,2,1,5,8,At Risk,2,High-Value Active Customers
13052.0,212,1,348.15000000000003,5,1,2,8,New Customers,1,Inactive Customers
13055.0,78,3,1214.41,4,1,4,9,Promising,0,Inactive Customers
13058.0,25,3,271.40000000000003,2,1,2,5,About to Sleep,0,Inactive Customers
13059.0,250,1,183.4,5,1,1,7,New Customers,1,Inactive Customers
13060.0,254,1,307.53000000000003,5,1,2,8,New Customers,1,Inactive Customers
13061.0,72,1,248.61,4,1,2,7,New Customers,0,Inactive Customers
13062.0,191,1,271.5,5,1,2,8,New Customers,1,Inactive Customers
13064.0,13,4,1099.54,1,1,4,6,At Risk,0,Inactive Customers
13065.0,373,1,205.86,5,1,1,7,New Customers,1,Inactive Customers
13066.0,24,2,430.9,2,1,2,5,About to Sleep,0,Inactive Customers
13067.0,82,1,115.46,4,1,1,6,New Customers,0,Inactive Customers
13068.0,10,2,344.0,1,1,2,4,At Risk,0,Inactive Customers
13069.0,1,24,4070.36,1,1,5,7,At Risk,2,High-Value Active Customers
13070.0,192,1,228.8,5,1,1,7,New Customers,1,Inactive Customers
13072.0,267,1,177.15,5,1,1,7,New Customers,1,Inactive Customers
13075.0,130,1,919.61,4,1,4,9,Promising,0,Inactive Customers
13077.0,1,4,729.27,1,1,3,5,At Risk,0,Inactive Customers
13078.0,3,26,11515.94,1,1,5,7,At Risk,2,High-Value Active Customers
13079.0,4,5,220.1,1,1,1,3,Hibernating,0,Inactive Customers
13080.0,179,1,58.08,4,1,1,6,New Customers,1,Inactive Customers
13081.0,12,11,28214.76,1,1,5,7,At Risk,2,High-Value Active Customers
13082.0,126,9,1963.96,4,1,5,10,Promising,0,Inactive Customers
13083.0,4,2,286.8,1,1,2,4,At Risk,0,Inactive Customers
13085.0,158,2,416.08,4,1,2,7,New Customers,1,Inactive Customers
13089.0,3,94,55414.66,1,2,5,8,At Risk,3,High-Value Active Customers
13090.0,9,13,8744.27,1,1,5,7,At Risk,2,High-Value Active Customers
13091.0,28,1,345.82,2,1,2,5,About to Sleep,0,Inactive Customers
13092.0,71,5,477.83,3,1,3,7,Others,0,Inactive Customers
13093.0,276,8,7832.47,5,1,5,11,Promising,1,Inactive Customers
13094.0,21,12,1622.0400000000002,2,1,4,7,At Risk,0,Inactive Customers
13095.0,71,1,74.39999999999999,3,1,1,5,About to Sleep,0,Inactive Customers
13097.0,33,10,5722.27,2,1,5,8,At Risk,0,Inactive Customers
13098.0,1,28,27245.4,1,1,5,7,At Risk,2,High-Value Active Customers
13101.0,234,1,101.19,5,1,1,7,New Customers,1,Inactive Customers
13102.0,1,24,6166.33,1,1,5,7,At Risk,2,High-Value Active Customers
13103.0,40,1,243.94,3,1,2,6,About to Sleep,0,Inactive Customers
13104.0,3,6,1098.48,1,1,4,6,At Risk,0,Inactive Customers
13106.0,133,1,76.5,4,1,1,6,New Customers,0,Inactive Customers
13107.0,44,4,1531.62,3,1,4,8,Others,0,Inactive Customers
13108.0,373,1,350.06,5,1,2,8,New Customers,1,Inactive Customers
13109.0,60,2,786.54,3,1,3,7,Others,0,Inactive Customers
13110.0,31,7,1454.77,2,1,4,7,At Risk,0,Inactive Customers
13113.0,1,24,10545.96,1,1,5,7,At Risk,2,High-Value Active Customers
13115.0,12,4,2214.88,1,1,5,7,At Risk,0,Inactive Customers
13116.0,138,1,469.24,4,1,3,8,Promising,0,Inactive Customers
13117.0,22,8,948.96,2,1,4,7,At Risk,0,Inactive Customers
13118.0,20,5,1172.81,2,1,4,7,At Risk,0,Inactive Customers
13120.0,239,1,30.6,5,1,1,7,New Customers,1,Inactive Customers
13121.0,269,1,283.73,5,1,2,8,New Customers,1,Inactive Customers
13122.0,94,2,922.39,4,1,4,9,Promising,0,Inactive Customers
13124.0,90,3,3796.48,4,1,5,10,Promising,0,Inactive Customers
13126.0,5,8,2062.74,1,1,5,7,At Risk,0,Inactive Customers
13127.0,78,1,259.17,4,1,2,7,New Customers,0,Inactive Customers
13130.0,94,1,64.0,4,1,1,6,New Customers,0,Inactive Customers
13131.0,23,3,1073.3,2,1,4,7,At Risk,0,Inactive Customers
13132.0,262,1,77.3,5,1,1,7,New Customers,1,Inactive Customers
13133.0,274,2,109.8,5,1,1,7,New Customers,1,Inactive Customers
13134.0,86,4,1793.58,4,1,4,9,Promising,0,Inactive Customers
13136.0,56,5,2607.61,3,1,5,9,Others,0,Inactive Customers
13137.0,11,8,3650.41,1,1,5,7,At Risk,0,Inactive Customers
13138.0,22,6,962.39,2,1,4,7,At Risk,0,Inactive Customers
13139.0,16,7,5064.9400000000005,2,1,5,8,At Risk,0,Inactive Customers
13140.0,108,3,423.72,4,1,2,7,New Customers,0,Inactive Customers
13141.0,85,5,2388.75,4,1,5,10,Promising,0,Inactive Customers
13142.0,19,1,307.09000000000003,2,1,2,5,About to Sleep,0,Inactive Customers
13144.0,333,1,110.95,5,1,1,7,New Customers,1,Inactive Customers
13145.0,40,3,323.52,3,1,2,6,About to Sleep,0,Inactive Customers
13146.0,26,1,228.91,2,1,1,4,About to Sleep,0,Inactive Customers
13147.0,10,4,712.8,1,1,3,5,At Risk,0,Inactive Customers
13148.0,29,12,3602.42,2,1,5,8,At Risk,0,Inactive Customers
13149.0,14,4,1676.06,1,1,4,6,At Risk,0,Inactive Customers
13151.0,296,1,1118.27,5,1,4,10,Promising,1,Inactive Customers
13153.0,6,1,486.22,1,1,3,5,At Risk,0,Inactive Customers
13155.0,33,4,971.76,2,1,4,7,At Risk,0,Inactive Customers
13157.0,49,4,1741.22,3,1,4,8,Others,0,Inactive Customers
13158.0,95,4,1201.06,4,1,4,9,Promising,0,Inactive Customers
13159.0,9,4,1437.85,1,1,4,6,At Risk,0,Inactive Customers
13160.0,22,1,91.8,2,1,1,4,About to Sleep,0,Inactive Customers
13161.0,313,1,112.75,5,1,1,7,New Customers,1,Inactive Customers
13162.0,122,4,1688.29,4,1,4,9,Promising,0,Inactive Customers
13165.0,46,2,1021.48,3,1,4,8,Others,0,Inactive Customers
13166.0,283,1,417.2,5,1,2,8,New Customers,1,Inactive Customers
13167.0,19,4,749.5699999999999,2,1,3,6,At Risk,0,Inactive Customers
13168.0,36,4,1319.19,3,1,4,8,Others,0,Inactive Customers
13169.0,64,2,712.88,3,1,3,7,Others,0,Inactive Customers
13170.0,27,1,116.01,2,1,1,4,About to Sleep,0,Inactive Customers
13171.0,22,3,335.21,2,1,2,5,About to Sleep,0,Inactive Customers
13173.0,4,2,353.65000000000003,1,1,2,4,At Risk,0,Inactive Customers
13174.0,16,3,2715.13,2,1,5,8,At Risk,0,Inactive Customers
13176.0,46,1,459.94,3,1,3,7,Others,0,Inactive Customers
13177.0,65,1,282.45,3,1,2,6,About to Sleep,0,Inactive Customers
13178.0,26,11,5725.47,2,1,5,8,At Risk,0,Inactive Customers
13182.0,45,1,121.18,3,1,1,5,About to Sleep,0,Inactive Customers
13183.0,8,9,3957.78,1,1,5,7,At Risk,0,Inactive Customers
13184.0,15,10,1681.13,2,1,4,7,At Risk,0,Inactive Customers
13185.0,268,1,71.4,5,1,1,7,New Customers,1,Inactive Customers
13186.0,40,3,1575.89,3,1,4,8,Others,0,Inactive Customers
13187.0,337,1,236.02,5,1,2,8,New Customers,1,Inactive Customers
13188.0,11,1,99.6,1,1,1,3,Hibernating,0,Inactive Customers
13189.0,19,2,260.68,2,1,2,5,About to Sleep,0,Inactive Customers
13192.0,95,2,911.94,4,1,4,9,Promising,0,Inactive Customers
13193.0,61,1,100.93,3,1,1,5,About to Sleep,0,Inactive Customers
13194.0,136,1,60.7,4,1,1,6,New Customers,0,Inactive Customers
13196.0,11,4,1723.93,1,1,4,6,At Risk,0,Inactive Customers
13198.0,10,6,3321.34,1,1,5,7,At Risk,0,Inactive Customers
13199.0,4,35,7404.04,1,1,5,7,At Risk,2,High-Value Active Customers
13200.0,19,4,870.09,2,1,3,6,At Risk,0,Inactive Customers
13203.0,10,4,829.51,1,1,3,5,At Risk,0,Inactive Customers
13207.0,15,2,250.26,2,1,2,5,About to Sleep,0,Inactive Customers
13208.0,59,6,1223.9,3,1,4,8,Others,0,Inactive Customers
13209.0,30,8,5857.71,2,1,5,8,At Risk,0,Inactive Customers
13210.0,94,1,353.48,4,1,2,7,New Customers,0,Inactive Customers
13211.0,10,3,1197.42,1,1,4,6,At Risk,0,Inactive Customers
13212.0,20,3,738.08,2,1,3,6,At Risk,0,Inactive Customers
13213.0,57,5,1470.68,3,1,4,8,Others,0,Inactive Customers
13216.0,268,1,333.74,5,1,2,8,New Customers,1,Inactive Customers
13217.0,122,3,533.98,4,1,3,8,Promising,0,Inactive Customers
13218.0,127,1,62.64,4,1,1,6,New Customers,0,Inactive Customers
13220.0,78,4,819.2900000000001,4,1,3,8,Promising,0,Inactive Customers
13221.0,240,2,847.41,5,1,3,9,Promising,1,Inactive Customers
13223.0,200,2,163.2,5,1,1,7,New Customers,1,Inactive Customers
13224.0,60,2,2100.27,3,1,5,9,Others,0,Inactive Customers
13225.0,3,6,4066.32,1,1,5,7,At Risk,0,Inactive Customers
13226.0,273,1,108.21,5,1,1,7,New Customers,1,Inactive Customers
13227.0,202,1,257.7,5,1,2,8,New Customers,1,Inactive Customers
13228.0,81,1,358.0,4,1,2,7,New Customers,0,Inactive Customers
13229.0,226,1,160.95,5,1,1,7,New Customers,1,Inactive Customers
13230.0,4,14,2683.61,1,1,5,7,At Risk,0,Inactive Customers
13232.0,13,7,1272.85,1,1,4,6,At Risk,0,Inactive Customers
13233.0,74,2,605.12,4,1,3,8,Promising,0,Inactive Customers
13235.0,212,1,997.17,5,1,4,10,Promising,1,Inactive Customers
13236.0,25,2,712.95,2,1,3,6,At Risk,0,Inactive Customers
13238.0,17,4,675.73,2,1,3,6,At Risk,0,Inactive Customers
13239.0,262,1,329.56,5,1,2,8,New Customers,1,Inactive Customers
13240.0,96,4,663.65,4,1,3,8,Promising,0,Inactive Customers
13242.0,112,3,270.40000000000003,4,1,2,7,New Customers,0,Inactive Customers
13243.0,203,1,600.07,5,1,3,9,Promising,1,Inactive Customers
13244.0,93,1,121.74,4,1,1,6,New Customers,0,Inactive Customers
13245.0,51,1,430.5,3,1,2,6,About to Sleep,0,Inactive Customers
13246.0,18,6,1987.3,2,1,5,8,At Risk,0,Inactive Customers
13247.0,18,4,501.12,2,1,3,6,At Risk,0,Inactive Customers
13248.0,125,2,465.68,4,1,3,8,Promising,0,Inactive Customers
13249.0,92,3,406.13,4,1,2,7,New Customers,0,Inactive Customers
13253.0,157,2,762.56,4,1,3,8,Promising,1,Inactive Customers
13255.0,9,2,399.51,1,1,2,4,At Risk,0,Inactive Customers
13258.0,12,3,698.5799999999999,1,1,3,5,At Risk,0,Inactive Customers
13259.0,62,1,292.32,3,1,2,6,About to Sleep,0,Inactive Customers
13260.0,61,1,557.62,3,1,3,7,Others,0,Inactive Customers
13261.0,269,2,944.1,5,1,4,10,Promising,1,Inactive Customers
13262.0,263,1,200.29,5,1,1,7,New Customers,1,Inactive Customers
13263.0,1,34,7388.52,1,1,5,7,At Risk,2,High-Value Active Customers
13265.0,53,5,1841.76,3,1,4,8,Others,0,Inactive Customers
13266.0,11,12,3511.0,1,1,5,7,At Risk,0,Inactive Customers
13267.0,3,19,4521.49,1,1,5,7,At Risk,2,High-Value Active Customers
13268.0,18,11,3174.74,2,1,5,8,At Risk,0,Inactive Customers
13269.0,1,15,5346.2300000000005,1,1,5,7,At Risk,2,High-Value Active Customers
13271.0,37,1,217.38,3,1,1,5,About to Sleep,0,Inactive Customers
13272.0,31,2,276.56,2,1,2,5,About to Sleep,0,Inactive Customers
13273.0,113,1,138.98,4,1,1,6,New Customers,0,Inactive Customers
13276.0,64,2,590.9300000000001,3,1,3,7,Others,0,Inactive Customers
13277.0,16,4,258.4,2,1,2,5,About to Sleep,0,Inactive Customers
13278.0,41,1,542.73,3,1,3,7,Others,0,Inactive Customers
13279.0,78,1,137.75,4,1,1,6,New Customers,0,Inactive Customers
13280.0,122,3,814.86,4,1,3,8,Promising,0,Inactive Customers
13282.0,18,3,1132.14,2,1,4,7,At Risk,0,Inactive Customers
13283.0,60,2,93.66,3,1,1,5,About to Sleep,0,Inactive Customers
13284.0,331,1,201.19,5,1,1,7,New Customers,1,Inactive Customers
13285.0,23,4,2658.27,2,1,5,8,At Risk,0,Inactive Customers
13291.0,156,1,361.11,4,1,2,7,New Customers,1,Inactive Customers
13292.0,39,2,578.94,3,1,3,7,Others,0,Inactive Customers
13294.0,190,2,873.74,5,1,3,9,Promising,1,Inactive Customers
13295.0,360,1,201.2,5,1,1,7,New Customers,1,Inactive Customers
13296.0,137,1,87.4,4,1,1,6,New Customers,0,Inactive Customers
13297.0,8,4,2089.85,1,1,5,7,At Risk,0,Inactive Customers
13298.0,1,1,360.0,1,1,2,4,At Risk,0,Inactive Customers
13299.0,268,1,142.5,5,1,1,7,New Customers,1,Inactive Customers
13300.0,169,1,371.89,4,1,2,7,New Customers,1,Inactive Customers
13301.0,104,4,618.09,4,1,3,8,Promising,0,Inactive Customers
13302.0,155,1,63.75,4,1,1,6,New Customers,1,Inactive Customers
13304.0,351,1,300.42,5,1,2,8,New Customers,1,Inactive Customers
13305.0,4,10,2000.86,1,1,5,7,At Risk,0,Inactive Customers
13307.0,120,1,15.0,4,1,1,6,New Customers,0,Inactive Customers
13308.0,23,3,1325.03,2,1,4,7,At Risk,0,Inactive Customers
13309.0,7,5,1456.79,1,1,4,6,At Risk,0,Inactive Customers
13310.0,28,3,1132.03,2,1,4,7,At Risk,0,Inactive Customers
13311.0,4,2,581.62,1,1,3,5,At Risk,0,Inactive Customers
13313.0,22,5,1555.3200000000002,2,1,4,7,At Risk,0,Inactive Customers
13314.0,2,3,775.94,1,1,3,5,At Risk,0,Inactive Customers
13316.0,37,4,4275.41,3,1,5,9,Others,0,Inactive Customers
13317.0,66,6,2253.73,3,1,5,9,Others,0,Inactive Customers
13318.0,1,3,640.76,1,1,3,5,At Risk,0,Inactive Customers
13319.0,5,26,10709.95,1,1,5,7,At Risk,2,High-Value Active Customers
13320.0,78,4,1548.7,4,1,4,9,Promising,0,Inactive Customers
13321.0,72,2,335.36,4,1,2,7,New Customers,0,Inactive Customers
13322.0,17,1,199.48,2,1,1,4,About to Sleep,0,Inactive Customers
13323.0,3,5,787.85,1,1,3,5,At Risk,0,Inactive Customers
13324.0,36,10,5597.31,3,1,5,9,Others,0,Inactive Customers
13325.0,82,1,675.3,4,1,3,8,Promising,0,Inactive Customers
13327.0,39,8,3627.77,3,1,5,9,Others,0,Inactive Customers
13328.0,316,1,1042.08,5,1,4,10,Promising,1,Inactive Customers
13329.0,32,2,789.0,2,1,3,6,At Risk,0,Inactive Customers
13330.0,93,3,1140.93,4,1,4,9,Promising,0,Inactive Customers
