level_0,index,Customer ID,frequency,recency,T,monetary_value,predicted_purchases,expected_average_profit,CLV_12_months,Cluster,Cluster_Name,ChurnProbability,ValueSegment,Adjusted_CLV,Estimated_CAC,CLV_CAC_Ratio
139,139,12626.0,8.0,303.0,326.0,625.3100000000001,0.27577681058939785,639.7140201287694,4953.270121592356,0,Inactive Customers,0.0200554855704755,High,4853.929884142093,990.6540243184713,4.899722572147622
140,140,12627.0,5.0,130.0,140.0,672.312,0.3417819378101635,697.3695135770593,6682.155617702868,0,Inactive Customers,0.1956578511106564,High,5374.739408756124,1336.4311235405737,4.021710744446718
141,141,12628.0,2.0,60.0,64.0,208.41,0.2768510436272126,230.32645995153223,1783.4526666343754,0,Inactive Customers,0.6007844096416244,Medium,711.9821091866614,356.6905333268751,1.996077951791878
142,142,12630.0,1.0,34.0,43.0,432.14,0.2202646479883442,527.8651594792294,3244.1576872063933,0,Inactive Customers,0.6270135604218614,Medium,1210.0268251811613,648.8315374412787,1.864932197890693
143,143,12633.0,3.0,229.0,287.0,341.72,0.14538894676721403,364.1083859726844,1485.0646276361576,0,Inactive Customers,0.1708373085210532,High,1231.3601836709765,297.0129255272315,4.145813457394735
144,144,12635.0,1.0,65.0,154.0,879.54,0.1107938652999759,1069.777362060765,3314.3228674450656,0,Inactive Customers,0.5126013825204634,High,1615.3963834735384,662.8645734890132,2.4369930873976826
145,145,12637.0,6.0,256.0,323.0,720.895,0.219395434154544,743.1056979214346,4576.815721273455,0,Inactive Customers,0.0393784185296427,High,4396.5879562681,915.3631442546911,4.803107907351786
146,146,12640.0,2.0,58.0,81.0,159.995,0.24893467621679355,177.2862180147151,1234.7389010026811,0,Inactive Customers,0.6186284068322578,Medium,470.8943418215796,246.94778020053624,1.9068579658387108
147,147,12642.0,2.0,82.0,107.0,287.40500000000003,0.21644475103157498,316.86810844474445,1919.6789984850857,0,Inactive Customers,0.5584757574129463,Medium,847.5848158164013,383.93579969701716,2.207621212935268
148,148,12643.0,3.0,92.0,220.0,375.56,0.17253475743360258,400.0371019862059,1935.3958543095232,0,Inactive Customers,0.5579974126080988,High,855.4499752323684,387.0791708619047,2.210012936959506
149,149,12645.0,3.0,283.0,316.0,426.6266666666667,0.13528498148416437,454.25577114766685,1724.2528613946893,0,Inactive Customers,0.1310886583850198,High,1498.222867077928,344.8505722789379,4.344556708074901
150,150,12646.0,1.0,45.0,49.0,615.28,0.21201391428184518,749.6930557259492,4435.607198625475,0,Inactive Customers,0.6049256085124274,High,1752.3948148748561,887.121439725095,1.975371957437863
151,151,12647.0,10.0,347.0,369.0,278.097,0.3021344814185288,283.40602621359983,2404.695282114994,0,Inactive Customers,0.0557163508109727,High,2270.714436183184,480.9390564229988,4.721418245945136
152,152,12649.0,1.0,105.0,212.0,230.51000000000002,0.0901181679735649,283.6412940198755,715.2852905826596,0,Inactive Customers,0.5377286934769128,Medium,330.65586581439214,143.05705811653192,2.311356532615436
153,153,12653.0,1.0,148.0,296.0,1430.75,0.06945930912203166,1737.4291841103138,3379.651279666337,1,Inactive Customers,0.4525374754379587,High,1850.232421705466,675.9302559332674,2.7373126228102063
154,154,12654.0,3.0,285.0,295.0,127.12666666666667,0.14275483070454337,136.2696468554176,545.748611370989,0,Inactive Customers,0.1427139004238798,Medium,467.86269839131904,109.14972227419781,4.286430497880601
155,155,12656.0,4.0,216.0,233.0,766.3050000000001,0.20694341503071742,802.1975245199436,4656.82413807363,0,Inactive Customers,0.1895347597116408,High,3774.1940940444756,931.364827614726,4.052326201441796
156,156,12657.0,2.0,67.0,78.0,335.37,0.25382163392732543,369.4153604224256,2623.2178777260956,0,Inactive Customers,0.5474098158417874,High,1187.2426623671693,524.6435755452192,2.262950920791063
157,157,12662.0,9.0,373.0,373.0,363.3722222222222,0.27385142379240135,370.9679443623221,2852.9427140026814,0,Inactive Customers,0.0214422791120732,High,2791.7691200382806,570.5885428005363,4.892788604439635
158,158,12664.0,8.0,314.0,322.0,476.2875,0.27855162852069,487.3703323485081,3811.5900658255837,0,Inactive Customers,0.0750868489190687,High,3525.389778411515,762.3180131651168,4.624565755404657
159,159,12668.0,3.0,344.0,355.0,926.4266666666666,0.12359001352260787,984.905069716168,3415.929988184861,0,Inactive Customers,0.0625561430379989,High,3202.2425832361787,683.1859976369723,4.687219284810005
160,160,12669.0,1.0,106.0,256.0,382.48,0.0748523662523353,467.7146007394015,980.1076950046116,1,Inactive Customers,0.4548455057904065,High,534.3101147411696,196.02153900092233,2.725772471047968
161,161,12670.0,4.0,222.0,232.0,541.25,0.20763987870812609,566.8824945380661,3301.8536517672,0,Inactive Customers,0.214945813261522,High,2592.1340333175726,660.3707303534401,3.925270933692389
162,162,12673.0,1.0,321.0,326.0,353.62,0.07163771060203834,432.75799330421347,868.3974474877964,0,Inactive Customers,0.2346365280931215,Medium,664.6396854043311,173.6794894975593,3.826817359534392
163,163,12674.0,3.0,169.0,207.0,431.2866666666667,0.18443610652828285,459.20340166253123,2374.6524468692032,0,Inactive Customers,0.3023023913307766,High,1656.7893336011634,474.93048937384066,3.4884880433461176
164,164,12676.0,5.0,287.0,311.0,124.378,0.19666880562013483,129.63226975047368,715.591379065786,0,Inactive Customers,0.1305447693969477,Medium,622.1746675031992,143.1182758131572,4.347276153015262
165,165,12678.0,7.0,311.0,353.0,1677.797142857143,0.2319212037726562,1721.2042096123694,11208.356690495626,2,High-Value Active Customers,0.009925135640072,High,11097.112230040148,2241.6713380991255,4.950374321799639
166,166,12679.0,3.0,225.0,283.0,76.32000000000001,0.14693305302142903,82.32702574843417,339.3401698255681,0,Inactive Customers,0.2457914532008842,Medium,255.93325635470688,67.86803396511363,3.7710427339955785
167,167,12680.0,3.0,113.0,113.0,171.67666666666665,0.2696567734629216,183.5694192668356,1386.55388537568,0,Inactive Customers,0.4596295835653891,Medium,749.252700449484,277.310777075136,2.7018520821730547
168,168,12681.0,19.0,353.0,367.0,600.2115789473685,0.5388332241342826,605.9666553458233,9170.97231036509,2,High-Value Active Customers,0.0019676307751354,High,9152.927223009301,1834.1944620730183,4.990161846124322
169,169,12682.0,26.0,368.0,371.0,397.74384615384616,0.715776794757964,400.57171326320025,8053.694567349808,2,High-Value Active Customers,0.0032622811803943,High,8027.421151130098,1610.7389134699615,4.9836885940980284
170,170,12683.0,10.0,361.0,365.0,666.249,0.3048986972653333,678.4477517849184,5809.207030017959,2,High-Value Active Customers,0.008820658336032,High,5757.965999602896,1161.8414060035918,4.95589670831984
171,171,12684.0,5.0,206.0,213.0,313.738,0.2600021893359133,325.83605431394705,2376.573450726784,0,Inactive Customers,0.2114728368684457,High,1873.9927210753594,475.3146901453568,3.9426358156577708
172,172,12685.0,5.0,65.0,93.0,415.968,0.42776152292532477,431.7608161217412,5174.890438266446,0,Inactive Customers,0.4135196264749713,High,3034.9716771856047,1034.9780876532893,2.9324018676251433
173,173,12689.0,1.0,102.0,127.0,664.58,0.13469861341558761,809.4075653085815,3047.462369513208,0,Inactive Customers,0.5116572170446784,High,1488.2062544796988,609.4924739026417,2.4417139147766083
174,174,12691.0,4.0,329.0,357.0,191.45,0.14975422336606248,201.1354660887504,845.4835436818647,0,Inactive Customers,0.1703104495808967,Medium,701.4888612441566,169.09670873637296,4.1484477520955165
175,175,12693.0,3.0,192.0,319.0,195.28666666666666,0.13292974268123828,208.6367060599575,778.1626485672517,0,Inactive Customers,0.3161175763006545,Medium,532.1717581344741,155.63252971345037,3.4194121184967265
176,176,12694.0,1.0,113.0,183.0,376.16999999999996,0.10367878564651897,460.07162801188804,1334.3422376584242,0,Inactive Customers,0.5305077080221546,Medium,626.4633954411005,266.86844753168486,2.3474614598892267
177,177,12695.0,3.0,203.0,210.0,164.28333333333333,0.18295684489512978,175.71974510233693,901.4229608303201,0,Inactive Customers,0.262114581852277,Medium,665.1468583802393,180.28459216606404,3.6894270907386146
178,178,12697.0,2.0,141.0,169.0,223.545,0.1651006065007194,246.90735557713847,1141.9047532789523,0,Inactive Customers,0.43867496535804,Medium,640.9797251921267,228.38095065579046,2.8066251732098
179,179,12700.0,3.0,208.0,215.0,1180.52,0.17997682862501274,1254.6818786482725,6331.791116546884,0,Inactive Customers,0.0950995786099839,High,5729.640449516836,1266.3582233093769,4.524502106950081
180,180,12701.0,1.0,163.0,242.0,424.63,0.0858388184260488,518.7686895610638,1246.4876366116123,0,Inactive Customers,0.4279685588780643,Medium,713.0301191116163,249.29752732232248,2.8601572056096782
181,181,12704.0,6.0,162.0,169.0,237.72166666666666,0.3498698044240347,245.4672585018098,2408.703659978137,0,Inactive Customers,0.2642462209401959,High,1772.2128204640956,481.74073199562736,3.6787688952990205
182,182,12705.0,7.0,342.0,357.0,812.3271428571428,0.2300596782803329,833.6200491091892,5384.980375075601,0,Inactive Customers,0.0122051213808455,High,5319.256035964332,1076.9960750151201,4.938974393095773
183,183,12708.0,9.0,339.0,368.0,244.5188888888889,0.27664516494506936,249.76591763282158,1940.3972937085996,0,Inactive Customers,0.0436974137359554,High,1855.6069503532867,388.0794587417199,4.781512931320223
184,184,12709.0,14.0,351.0,366.0,645.2728571428571,0.40898577866648467,653.6776780656171,7508.5646261743395,2,High-Value Active Customers,0.0171787581475901,High,7379.57681042574,1501.712925234868,4.91410620926205
185,185,12710.0,2.0,105.0,201.0,188.02999999999997,0.14517573961913172,207.99949246888565,846.1379492198625,0,Inactive Customers,0.462092558940693,Medium,455.1438990480261,169.2275898439725,2.689537205296535
186,186,12712.0,12.0,343.0,371.0,312.1333333333334,0.35259489628863877,317.04644328152557,3139.603500724302,0,Inactive Customers,0.0647973768767769,High,2936.1654294442214,627.9207001448605,4.676013115616115
187,187,12714.0,4.0,285.0,294.0,854.14,0.1742928169614211,894.0368333931443,4372.672467318238,0,Inactive Customers,0.0431201418633451,High,4184.122210205533,874.5344934636477,4.784399290683274
188,188,12716.0,1.0,130.0,133.0,339.59000000000003,0.13308587859085855,415.76418865017024,1546.780571686337,0,Inactive Customers,0.4647032964677769,Medium,827.9865411113838,309.3561143372674,2.676483517661116
189,189,12717.0,1.0,94.0,245.0,321.24,0.07622032280515158,393.5377941097787,839.6536136480554,1,Inactive Customers,0.5443707285202813,Medium,382.57076428177663,167.9307227296111,2.278146357398593
190,190,12719.0,1.0,60.0,65.0,325.35,0.1903095484094105,398.5160219877629,2117.3193203666374,0,Inactive Customers,0.6175308113463607,Medium,809.8094025813028,423.4638640733275,1.9123459432681966
191,191,12720.0,20.0,367.0,369.0,232.90900000000002,0.5626620267570382,235.1426443291452,3716.1876348674064,2,High-Value Active Customers,0.0075913147682423,High,3687.9768847932783,743.2375269734813,4.962043426158789
192,192,12721.0,5.0,323.0,354.0,413.33600000000007,0.17767638955914364,429.03369127504146,2140.015433411615,0,Inactive Customers,0.0561462159308838,High,2019.8616647918627,428.00308668232304,4.719268920345581
193,193,12722.0,3.0,65.0,150.0,214.27,0.2247471703972988,228.7917531144301,1440.9652074698315,0,Inactive Customers,0.5316271997199671,Medium,674.9089093287436,288.1930414939663,2.3418640014001646
194,194,12723.0,2.0,62.0,65.0,203.82999999999998,0.27512126303005086,225.30891770077062,1733.73639427777,0,Inactive Customers,0.5165286138798435,Medium,838.2119377084356,346.747278855554,2.4173569306007825
195,195,12724.0,3.0,327.0,332.0,262.17,0.13031791258437792,279.6482985354609,1022.5899222577411,0,Inactive Customers,0.0896577762256855,Medium,930.9067838373154,204.51798445154824,4.551711118871572
196,196,12726.0,6.0,329.0,357.0,376.46999999999997,0.2032464946081441,388.36940004950947,2216.2164174652607,0,Inactive Customers,0.049860790620788,High,2105.7141147036727,443.24328349305216,4.750696046896061
197,197,12727.0,5.0,310.0,320.0,606.8399999999999,0.19245332819241484,629.5312468737441,3400.766947841556,0,Inactive Customers,0.074138262002493,High,3148.6399968530604,680.1533895683112,4.629308689987535
198,198,12728.0,3.0,261.0,332.0,170.59666666666666,0.12989542581108368,182.42275811746794,664.902686716065,0,Inactive Customers,0.1936007148124104,Medium,536.1770512871426,132.980537343213,4.0319964259379475
199,199,12731.0,10.0,341.0,364.0,1623.5549999999998,0.3054375657357298,1652.7460012845386,14176.596542975685,2,High-Value Active Customers,0.0061418388635654,High,14089.52617137495,2835.319308595137,4.9692908056821725
200,200,12735.0,1.0,22.0,337.0,405.8,0.029194247244858036,495.9608961444113,405.61107786676246,1,Inactive Customers,0.671566675052382,Medium,133.216194939368,81.12221557335249,1.6421666247380902
201,201,12744.0,3.0,262.0,318.0,2281.306666666667,0.1344555285648141,2423.4127160636895,9142.42401556427,0,Inactive Customers,0.0427230527325116,High,8751.831752244336,1828.484803112854,4.786384736337441
202,202,12747.0,10.0,367.0,369.0,382.15,0.30226236220810715,389.30597435472083,3304.65265807909,0,Inactive Customers,0.0421155437039278,High,3165.475414631459,660.930531615818,4.789422281480361
203,203,12748.0,111.0,373.0,373.0,264.9281981981982,2.906970914860014,265.3781631758578,21671.398185252474,3,High-Value Active Customers,4.845791817982942e-10,High,21671.398174750968,4334.279637050495,4.999999997577104
204,204,12749.0,3.0,210.0,213.0,1060.5933333333335,0.18118784183320308,1127.3529439817557,5727.4139664640425,0,Inactive Customers,0.1196022234200661,High,5042.402521627803,1145.4827932928085,4.401988882899669
205,205,12753.0,5.0,340.0,362.0,3411.8559999999998,0.1745954248528146,3535.9251788609427,17331.859246454762,2,High-Value Active Customers,0.0044739441543288,High,17254.317476095435,3466.3718492909525,4.9776302792283555
206,206,12754.0,2.0,73.0,308.0,190.905,0.096916405119853,211.14915054114323,573.8686436583297,1,Inactive Customers,0.5771809912461479,Medium,242.64257106653255,114.77372873166594,2.1140950437692605
207,207,12757.0,6.0,196.0,211.0,569.8616666666667,0.3012745733984392,587.5507715312972,4966.276916092195,0,Inactive Customers,0.0554700830954735,High,4690.7971228814295,993.2553832184391,4.722649584522633
208,208,12758.0,1.0,160.0,276.0,1221.4,0.0757410488810176,1483.85448672443,3146.9231057139973,0,Inactive Customers,0.3151160947812016,High,2155.2769860646717,629.3846211427995,3.4244195260939914
209,209,12759.0,2.0,223.0,275.0,464.41999999999996,0.1172705464792257,510.7939253701948,1679.4638250025826,0,Inactive Customers,0.2569105964368628,High,1247.9917720270341,335.89276500051653,3.715447017815686
210,210,12762.0,1.0,18.0,25.0,1296.93,0.25443215241951433,1575.340022399404,11177.525546937464,0,Inactive Customers,0.6085166729333575,High,4375.814889487471,2235.505109387493,1.957416635333212
211,211,12763.0,1.0,231.0,369.0,174.0,0.06085692047940232,215.19368881674055,366.94012965251386,0,Inactive Customers,0.3742650771371714,Medium,229.6072537233921,73.38802593050278,3.128674614314143
212,212,12766.0,6.0,363.0,366.0,912.7233333333334,0.19937395265261365,940.676933440367,5265.837148328984,0,Inactive Customers,0.0183516273796144,High,5169.20046714112,1053.1674296657968,4.908241863101928
213,213,12775.0,4.0,294.0,311.0,269.91,0.16689993721152938,283.17237818747344,1326.3431348779066,0,Inactive Customers,0.1413641204174052,High,1138.8458042442276,265.2686269755813,4.293179397912975
214,214,12778.0,5.0,293.0,312.0,114.75,0.19621426114945664,119.65629785684712,658.9987907900021,0,Inactive Customers,0.1510968183619449,Medium,559.4261701972638,131.79975815800043,4.244515908190275
215,215,12779.0,7.0,334.0,371.0,533.3142857142858,0.22296131466573904,547.4779614842728,3427.6246002455377,0,Inactive Customers,0.0476375911961932,High,3264.340820765026,685.5249200491075,4.761812044019035
216,216,12781.0,1.0,221.0,284.0,237.48000000000002,0.07761358664588398,292.0836902022476,634.8008461474831,0,Inactive Customers,0.3595230812662333,Medium,406.57528995012785,126.96016922949661,3.2023845936688335
217,217,12782.0,4.0,353.0,357.0,389.855,0.14985401543981566,408.58554950637904,1718.6554162513926,0,Inactive Customers,0.082700345276569,High,1576.522019915957,343.7310832502785,4.5864982736171545
218,218,12783.0,3.0,73.0,75.0,337.6166666666666,0.33101249637020574,359.75178142061134,3333.6344822438023,0,Inactive Customers,0.5130032696132717,High,1623.4690931571856,666.7268964487605,2.4349836519336416
219,219,12787.0,2.0,183.0,192.0,137.78,0.15200590436974243,152.94894703203633,651.4112093124024,0,Inactive Customers,0.4164996677750795,Medium,380.098657048824,130.2822418624805,2.917501661124602
220,220,12793.0,1.0,37.0,371.0,357.68,0.02909290240307572,437.67565879925377,356.7800171320488,1,Inactive Customers,0.6675765229843746,Medium,118.60205382473004,71.35600342640976,1.6621173850781268
221,221,12794.0,1.0,45.0,98.0,543.41,0.14883130859783886,662.6406864824647,2755.2311304789505,0,Inactive Customers,0.6196716767617376,Medium,1047.8924359889213,551.0462260957901,1.901641616191312
222,222,12808.0,2.0,332.0,368.0,177.125,0.09373412036958559,196.05270245915747,515.5073584264812,0,Inactive Customers,0.1958155445525674,Medium,414.5630043153443,103.10147168529625,4.0209222772371636
